"filename", "language", "JavaScript", "JSON", "Markdown", "YAML", "JavaScript React", "SCSS", "HTML", "XML", "CSS", "Less", "comment", "blank", "total"
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/components/layout/TopBar/index.jsx", "JavaScript React", 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 4, 33
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/components/layout/TopBar/style.module.scss", "SCSS", 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 4, 34
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/components/system/Auth/ForgotPassword/index.jsx", "JavaScript React", 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 7, 77
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/components/system/Auth/Login/index.jsx", "JavaScript React", 0, 0, 0, 0, 94, 0, 0, 0, 0, 0, 0, 6, 100
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/components/system/Auth/RegByEmail/index.jsx", "JavaScript React", 0, 0, 0, 0, 121, 0, 0, 0, 0, 0, 0, 14, 135
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/components/system/Auth/RestorePassword/index.jsx", "JavaScript React", 0, 0, 0, 0, 103, 0, 0, 0, 0, 0, 0, 9, 112
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/components/system/Auth/style.module.scss", "SCSS", 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 2, 12, 74
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/components/system/Errors/404/index.jsx", "JavaScript React", 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 3, 25
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/components/system/Errors/500/index.jsx", "JavaScript React", 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 3, 57
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/components/system/Errors/style.module.scss", "SCSS", 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 2, 5, 27
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/components/widgets/DefaultModal/index.jsx", "JavaScript React", 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 7, 50
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/components/widgets/DefaultModal/styles.module.scss", "SCSS", 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 2, 9
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/components/widgets/Drawers/index.jsx", "JavaScript React", 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 1, 6, 45
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/components/widgets/IntakeLog/IntakeReceiptLogModal/index.jsx", "JavaScript React", 0, 0, 0, 0, 236, 0, 0, 0, 0, 0, 0, 10, 246
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/components/widgets/IntakeLog/IntakeReceiptLogModal/styles.module.scss", "SCSS", 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 5, 33
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/components/widgets/Inventory/ControlTube/index.jsx", "JavaScript React", 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 1, 3, 56
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/components/widgets/Inventory/ControlTube/styles.module.scss", "SCSS", 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 8, 39
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/components/widgets/Inventory/index.js", "JavaScript", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/components/widgets/Modals/Confirm/index.jsx", "JavaScript React", 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 9, 36
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/components/widgets/Modals/HelperModal/index.jsx", "JavaScript React", 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 10, 57
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/components/widgets/Modals/index.jsx", "JavaScript React", 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 6, 31
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/components/widgets/Pools/PoolTable/index.jsx", "JavaScript React", 0, 0, 0, 0, 277, 0, 0, 0, 0, 0, 46, 15, 338
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/components/widgets/Pools/PoolTable/styles.module.scss", "SCSS", 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 11, 46
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/components/widgets/Rackboard/index.jsx", "JavaScript React", 0, 0, 0, 0, 310, 0, 0, 0, 0, 0, 0, 17, 327
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/components/widgets/Rackboard/styles.module.scss", "SCSS", 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 9, 45
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/components/widgets/Scans/InvalidateModal/index.jsx", "JavaScript React", 0, 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 5, 80
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/components/widgets/Scans/InvalidateModal/style.module.scss", "SCSS", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 6, 28
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/components/widgets/Scans/PoolStatistic/index.jsx", "JavaScript React", 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 5, 58
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/components/widgets/Scans/ScanStatistic/index.jsx", "JavaScript React", 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 1, 5, 79
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/components/widgets/Scans/SessionStatistic/index.jsx", "JavaScript React", 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 1, 4, 88
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/components/widgets/Scans/styles.module.scss", "SCSS", 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 5, 33
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/components/widgets/SingleSessionTable/index.jsx", "JavaScript React", 0, 0, 0, 0, 93, 0, 0, 0, 0, 0, 1, 7, 101
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/components/widgets/SingleSessionTable/styles.module.scss", "SCSS", 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 5, 18
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/components/widgets/companies/CompanyModal/index.jsx", "JavaScript React", 0, 0, 0, 0, 166, 0, 0, 0, 0, 0, 1, 3, 170
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/components/widgets/companies/CompanyModal/styles.module.scss", "SCSS", 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 8, 39
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/components/widgets/companies/ContactResultModal/index.jsx", "JavaScript React", 0, 0, 0, 0, 106, 0, 0, 0, 0, 0, 7, 10, 123
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/components/widgets/companies/ContactResultModal/styles.module.scss", "SCSS", 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 10, 50
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/components/widgets/companies/index.js", "JavaScript", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 4
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/global.scss", "SCSS", 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 1, 5
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/hooks/useClickOutside.js", "JavaScript", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 6, 34
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/hooks/useKeyPress.js", "JavaScript", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 28
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/hooks/useWindowSize.js", "JavaScript", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 9, 42
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/index.js", "JavaScript", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 54
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/layouts/App/index.jsx", "JavaScript React", 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 6, 80
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/layouts/App/styles.module.scss", "SCSS", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 1, 6
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/layouts/Auth/index.jsx", "JavaScript React", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 3, 20
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/layouts/Public/index.jsx", "JavaScript React", 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 3, 13
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/layouts/index.jsx", "JavaScript React", 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 9, 12, 104
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/pages/AnalysisRuns/index.jsx", "JavaScript React", 0, 0, 0, 0, 154, 0, 0, 0, 0, 0, 0, 15, 169
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/pages/AnalysisRuns/styles.module.scss", "SCSS", 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 6, 22
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/pages/Companies/Company/index.jsx", "JavaScript React", 0, 0, 0, 0, 277, 0, 0, 0, 0, 0, 0, 16, 293
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/pages/Companies/Company/styles.module.scss", "SCSS", 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 7, 26
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/pages/Companies/index.jsx", "JavaScript React", 0, 0, 0, 0, 256, 0, 0, 0, 0, 0, 0, 20, 276
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/pages/Companies/styles.module.scss", "SCSS", 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 10, 60
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/pages/Intake/index.jsx", "JavaScript React", 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 29, 14, 193
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/pages/Intake/run/index.jsx", "JavaScript React", 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 12, 80
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/pages/Intake/run/styles.module.scss", "SCSS", 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 4, 28
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/pages/Intake/styles.module.scss", "SCSS", 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 3, 23
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/pages/IntakeLims/index.jsx", "JavaScript React", 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 2, 11, 110
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/pages/IntakeLims/run/index.jsx", "JavaScript React", 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 13, 92
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/pages/IntakeLims/run/styles.module.scss", "SCSS", 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 4, 28
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/pages/IntakeLims/styles.module.scss", "SCSS", 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 3, 23
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/pages/IntakeReceiptLog/index.jsx", "JavaScript React", 0, 0, 0, 0, 220, 0, 0, 0, 0, 0, 2, 18, 240
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/pages/IntakeReceiptLog/styles.module.scss", "SCSS", 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 3, 19
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/pages/Inventory/index.jsx", "JavaScript React", 0, 0, 0, 0, 206, 0, 0, 0, 0, 0, 0, 17, 223
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/pages/Inventory/styles.module.scss", "SCSS", 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 11, 65
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/pages/Management/Company/index.jsx", "JavaScript React", 0, 0, 0, 0, 277, 0, 0, 0, 0, 0, 0, 16, 293
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/pages/Management/Company/styles.module.scss", "SCSS", 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 7, 26
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/pages/Management/index.jsx", "JavaScript React", 0, 0, 0, 0, 352, 0, 0, 0, 0, 0, 0, 22, 374
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/pages/Management/styles.module.scss", "SCSS", 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 11, 65
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/pages/PoolScan/index.jsx", "JavaScript React", 0, 0, 0, 0, 114, 0, 0, 0, 0, 0, 1, 13, 128
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/pages/PoolScan/styles.module.scss", "SCSS", 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 4, 45
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/pages/Pools/index.jsx", "JavaScript React", 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 12, 88
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/pages/Pools/styles.module.scss", "SCSS", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 7, 29
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/pages/Profile/index.jsx", "JavaScript React", 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 3, 15
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/pages/Profile/style.module.scss", "SCSS", 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 4, 23
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/pages/ProfileInfo/index.jsx", "JavaScript React", 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 6, 97
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/pages/ProfileInfo/style.module.scss", "SCSS", 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 9, 45
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/pages/RackScan/Labeled/index.jsx", "JavaScript React", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 3, 14
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/pages/RackScan/Labeled/styles.module.scss", "SCSS", 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 2, 9
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/pages/RackScan/index.jsx", "JavaScript React", 0, 0, 0, 0, 133, 0, 0, 0, 0, 0, 0, 14, 147
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/pages/RackScan/styles.module.scss", "SCSS", 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 10, 54
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/pages/RackScans/index.jsx", "JavaScript React", 0, 0, 0, 0, 219, 0, 0, 0, 0, 0, 0, 19, 238
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/pages/RackScans/styles.module.scss", "SCSS", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 7, 29
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/pages/Runs/index.jsx", "JavaScript React", 0, 0, 0, 0, 185, 0, 0, 0, 0, 0, 1, 15, 201
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/pages/Runs/run/index.jsx", "JavaScript React", 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 13, 95
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/pages/Runs/run/styles.module.scss", "SCSS", 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 4, 28
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/pages/Runs/styles.module.scss", "SCSS", 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 4, 28
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/pages/Scan/Labeled/index.jsx", "JavaScript React", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 3, 14
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/pages/Scan/Labeled/styles.module.scss", "SCSS", 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 2, 9
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/pages/Scan/index.jsx", "JavaScript React", 0, 0, 0, 0, 650, 0, 0, 0, 0, 0, 3, 47, 700
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/pages/Scan/styles.module.scss", "SCSS", 0, 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 19, 109
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/pages/ScanSession/index.jsx", "JavaScript React", 0, 0, 0, 0, 152, 0, 0, 0, 0, 0, 1, 22, 175
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/pages/ScanSession/styles.module.scss", "SCSS", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 2, 8
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/pages/ScanSession/utils.js", "JavaScript", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/pages/ScanSessions/index.jsx", "JavaScript React", 0, 0, 0, 0, 325, 0, 0, 0, 0, 0, 1, 32, 358
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/pages/ScanSessions/styles.module.scss", "SCSS", 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 6, 25
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/pages/Search/index.jsx", "JavaScript React", 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 10, 108
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/pages/Search/styles.module.scss", "SCSS", 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 5, 25
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/pages/Settings/Permissions/index.jsx", "JavaScript React", 0, 0, 0, 0, 309, 0, 0, 0, 0, 0, 1, 10, 320
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/pages/Settings/Permissions/styles.module.scss", "SCSS", 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 3, 15
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/pages/TemplateGeneration/LayoutStage/index.jsx", "JavaScript React", 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 1, 12, 131
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/pages/TemplateGeneration/LayoutStage/styles.module.scss", "SCSS", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 3, 12
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/pages/TemplateGeneration/LayoutStage/utils.js", "JavaScript", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/pages/TemplateGeneration/PoolRacksStage/PoolRack/index.jsx", "JavaScript React", 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 3, 9, 76
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/pages/TemplateGeneration/PoolRacksStage/PoolRack/styles.module.scss", "SCSS", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/pages/TemplateGeneration/PoolRacksStage/PoolRackTable/index.jsx", "JavaScript React", 0, 0, 0, 0, 196, 0, 0, 0, 0, 0, 41, 28, 265
"/Users/alexeimairyn/Desktop/MakeLite/lims-admin/src/pages/TemplateGeneration/PoolRacksStage/PoolRackTable/styles.module.scss", "SCSS", 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 5, 20
